Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:13Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Neuraxial Therapeutics	Springer International Publishing		SpringerLink	10.1007/978-3-031-39558-1	SN:10.1007/978-3-031-39558-1	978-3-031-39558-1				2023	Controlled	Unique_Title_Investigations	1	1	0
Neuraxial Therapeutics	Springer International Publishing		SpringerLink	10.1007/978-3-031-39558-1	SN:10.1007/978-3-031-39558-1	978-3-031-39558-1				2023	Controlled	Total_Item_Investigations	2	2	0
Neuraxial Therapeutics	Springer International Publishing		SpringerLink	10.1007/978-3-031-39558-1	SN:10.1007/978-3-031-39558-1	978-3-031-39558-1				2023	Controlled	Unique_Item_Investigations	1	1	0
New Knowledge in Information Systems and Technologies	Springer International Publishing		SpringerLink	10.1007/978-3-030-16187-3	SN:10.1007/978-3-030-16187-3	978-3-030-16187-3	2194-5357	2194-5365		2019	Controlled	Unique_Title_Investigations	1	1	0
New Knowledge in Information Systems and Technologies	Springer International Publishing		SpringerLink	10.1007/978-3-030-16187-3	SN:10.1007/978-3-030-16187-3	978-3-030-16187-3	2194-5357	2194-5365		2019	Controlled	Total_Item_Investigations	1	1	0
New Knowledge in Information Systems and Technologies	Springer International Publishing		SpringerLink	10.1007/978-3-030-16187-3	SN:10.1007/978-3-030-16187-3	978-3-030-16187-3	2194-5357	2194-5365		2019	Controlled	Unique_Item_Investigations	1	1	0
New Research and Possibilities in Wellbeing Education	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-5609-8	SN:10.1007/978-981-99-5609-8	978-981-99-5609-8				2023	Controlled	Unique_Title_Investigations	1	1	0
New Research and Possibilities in Wellbeing Education	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-5609-8	SN:10.1007/978-981-99-5609-8	978-981-99-5609-8				2023	Controlled	Unique_Item_Requests	2	2	0
New Research and Possibilities in Wellbeing Education	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-5609-8	SN:10.1007/978-981-99-5609-8	978-981-99-5609-8				2023	Controlled	Total_Item_Requests	2	2	0
New Research and Possibilities in Wellbeing Education	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-5609-8	SN:10.1007/978-981-99-5609-8	978-981-99-5609-8				2023	Controlled	Total_Item_Investigations	2	2	0
New Research and Possibilities in Wellbeing Education	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-5609-8	SN:10.1007/978-981-99-5609-8	978-981-99-5609-8				2023	Controlled	Unique_Item_Investigations	2	2	0
New Research and Possibilities in Wellbeing Education	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-5609-8	SN:10.1007/978-981-99-5609-8	978-981-99-5609-8				2023	Controlled	Unique_Title_Requests	1	1	0
Nuclear Law	T.M.C. Asser Press		SpringerLink	10.1007/978-94-6265-495-2	SN:10.1007/978-94-6265-495-2	978-94-6265-495-2				2022	OA_Gold	Unique_Title_Investigations	1	1	0
Nuclear Law	T.M.C. Asser Press		SpringerLink	10.1007/978-94-6265-495-2	SN:10.1007/978-94-6265-495-2	978-94-6265-495-2				2022	OA_Gold	Total_Item_Investigations	1	1	0
Nuclear Law	T.M.C. Asser Press		SpringerLink	10.1007/978-94-6265-495-2	SN:10.1007/978-94-6265-495-2	978-94-6265-495-2				2022	OA_Gold	Unique_Item_Investigations	1	1	0
Octave and MATLAB for Engineering Applications	Springer Fachmedien Wiesbaden		SpringerLink	10.1007/978-3-658-37211-8	SN:10.1007/978-3-658-37211-8	978-3-658-37211-8				2022	Controlled	Unique_Title_Investigations	1	1	0
Octave and MATLAB for Engineering Applications	Springer Fachmedien Wiesbaden		SpringerLink	10.1007/978-3-658-37211-8	SN:10.1007/978-3-658-37211-8	978-3-658-37211-8				2022	Controlled	Total_Item_Investigations	1	1	0
Octave and MATLAB for Engineering Applications	Springer Fachmedien Wiesbaden		SpringerLink	10.1007/978-3-658-37211-8	SN:10.1007/978-3-658-37211-8	978-3-658-37211-8				2022	Controlled	Unique_Item_Investigations	1	1	0
Oligomers - Polymer Composites - Molecular Imprinting	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-46830-1	SN:10.1007/978-3-540-46830-1	978-3-540-46830-1	0065-3195	1436-5030		2007	Controlled	Unique_Title_Investigations	1	1	0
Oligomers - Polymer Composites - Molecular Imprinting	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-46830-1	SN:10.1007/978-3-540-46830-1	978-3-540-46830-1	0065-3195	1436-5030		2007	Controlled	Unique_Item_Requests	1	1	0
Oligomers - Polymer Composites - Molecular Imprinting	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-46830-1	SN:10.1007/978-3-540-46830-1	978-3-540-46830-1	0065-3195	1436-5030		2007	Controlled	Total_Item_Requests	1	1	0
Oligomers - Polymer Composites - Molecular Imprinting	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-46830-1	SN:10.1007/978-3-540-46830-1	978-3-540-46830-1	0065-3195	1436-5030		2007	Controlled	Total_Item_Investigations	2	2	0
Oligomers - Polymer Composites - Molecular Imprinting	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-46830-1	SN:10.1007/978-3-540-46830-1	978-3-540-46830-1	0065-3195	1436-5030		2007	Controlled	Unique_Item_Investigations	1	1	0
Oligomers - Polymer Composites - Molecular Imprinting	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-46830-1	SN:10.1007/978-3-540-46830-1	978-3-540-46830-1	0065-3195	1436-5030		2007	Controlled	Unique_Title_Requests	1	1	0
Online Incivility and Public Debate	Springer International Publishing		SpringerLink	10.1007/978-3-319-56273-5	SN:10.1007/978-3-319-56273-5	978-3-319-56273-5				2017	Controlled	Unique_Title_Investigations	1	1	0
Online Incivility and Public Debate	Springer International Publishing		SpringerLink	10.1007/978-3-319-56273-5	SN:10.1007/978-3-319-56273-5	978-3-319-56273-5				2017	Controlled	Total_Item_Investigations	1	1	0
Online Incivility and Public Debate	Springer International Publishing		SpringerLink	10.1007/978-3-319-56273-5	SN:10.1007/978-3-319-56273-5	978-3-319-56273-5				2017	Controlled	Unique_Item_Investigations	1	1	0
Optimal Control	Birkhäuser Basel		SpringerLink	10.1007/978-3-0348-7539-4	SN:10.1007/978-3-0348-7539-4	978-3-0348-7539-4				1993	Controlled	Unique_Title_Investigations	1	1	0
Optimal Control	Birkhäuser Basel		SpringerLink	10.1007/978-3-0348-7539-4	SN:10.1007/978-3-0348-7539-4	978-3-0348-7539-4				1993	Controlled	Total_Item_Investigations	1	1	0
Optimal Control	Birkhäuser Basel		SpringerLink	10.1007/978-3-0348-7539-4	SN:10.1007/978-3-0348-7539-4	978-3-0348-7539-4				1993	Controlled	Unique_Item_Investigations	1	1	0
Optimal Wellbeing of Ageing Wild Animals in Human Care	Springer International Publishing		SpringerLink	10.1007/978-3-031-30659-4	SN:10.1007/978-3-031-30659-4	978-3-031-30659-4				2023	Controlled	Unique_Title_Investigations	1	1	0
Optimal Wellbeing of Ageing Wild Animals in Human Care	Springer International Publishing		SpringerLink	10.1007/978-3-031-30659-4	SN:10.1007/978-3-031-30659-4	978-3-031-30659-4				2023	Controlled	Total_Item_Investigations	1	1	0
Optimal Wellbeing of Ageing Wild Animals in Human Care	Springer International Publishing		SpringerLink	10.1007/978-3-031-30659-4	SN:10.1007/978-3-031-30659-4	978-3-031-30659-4				2023	Controlled	Unique_Item_Investigations	1	1	0
Pain	Springer International Publishing		SpringerLink	10.1007/978-3-319-99124-5	SN:10.1007/978-3-319-99124-5	978-3-319-99124-5				2019	Controlled	Unique_Title_Investigations	1	1	0
Pain	Springer International Publishing		SpringerLink	10.1007/978-3-319-99124-5	SN:10.1007/978-3-319-99124-5	978-3-319-99124-5				2019	Controlled	Total_Item_Investigations	2	2	0
Pain	Springer International Publishing		SpringerLink	10.1007/978-3-319-99124-5	SN:10.1007/978-3-319-99124-5	978-3-319-99124-5				2019	Controlled	Unique_Item_Investigations	2	2	0
Paleontology	Springer Berlin Heidelberg		SpringerLink	10.1007/3-540-31078-9	SN:10.1007/3-540-31078-9	978-3-540-31078-5	1388-4360	1871-756X		1979	Controlled	Unique_Title_Investigations	1	1	0
Paleontology	Springer Berlin Heidelberg		SpringerLink	10.1007/3-540-31078-9	SN:10.1007/3-540-31078-9	978-3-540-31078-5	1388-4360	1871-756X		1979	Controlled	Total_Item_Investigations	1	1	0
Paleontology	Springer Berlin Heidelberg		SpringerLink	10.1007/3-540-31078-9	SN:10.1007/3-540-31078-9	978-3-540-31078-5	1388-4360	1871-756X		1979	Controlled	Unique_Item_Investigations	1	1	0
Parenting as Spiritual Practice and Source for Theology	Springer International Publishing		SpringerLink	10.1007/978-3-319-59653-2	SN:10.1007/978-3-319-59653-2	978-3-319-59653-2				2017	Controlled	Unique_Title_Investigations	1	1	0
Parenting as Spiritual Practice and Source for Theology	Springer International Publishing		SpringerLink	10.1007/978-3-319-59653-2	SN:10.1007/978-3-319-59653-2	978-3-319-59653-2				2017	Controlled	Total_Item_Investigations	2	2	0
Parenting as Spiritual Practice and Source for Theology	Springer International Publishing		SpringerLink	10.1007/978-3-319-59653-2	SN:10.1007/978-3-319-59653-2	978-3-319-59653-2				2017	Controlled	Unique_Item_Investigations	1	1	0
Pathophysiology of Shock, Sepsis, and Organ Failure	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-76736-4	SN:10.1007/978-3-642-76736-4	978-3-642-76736-4				1993	Controlled	Unique_Title_Investigations	1	1	0
Pathophysiology of Shock, Sepsis, and Organ Failure	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-76736-4	SN:10.1007/978-3-642-76736-4	978-3-642-76736-4				1993	Controlled	Total_Item_Investigations	1	1	0
Pathophysiology of Shock, Sepsis, and Organ Failure	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-76736-4	SN:10.1007/978-3-642-76736-4	978-3-642-76736-4				1993	Controlled	Unique_Item_Investigations	1	1	0
Patient Flow: Reducing Delay in Healthcare Delivery	Springer US		SpringerLink	10.1007/978-0-387-33636-7	SN:10.1007/978-0-387-33636-7	978-0-387-33636-7	0884-8289			2006	Controlled	Unique_Title_Investigations	1	1	0
Patient Flow: Reducing Delay in Healthcare Delivery	Springer US		SpringerLink	10.1007/978-0-387-33636-7	SN:10.1007/978-0-387-33636-7	978-0-387-33636-7	0884-8289			2006	Controlled	Unique_Item_Requests	1	1	0
Patient Flow: Reducing Delay in Healthcare Delivery	Springer US		SpringerLink	10.1007/978-0-387-33636-7	SN:10.1007/978-0-387-33636-7	978-0-387-33636-7	0884-8289			2006	Controlled	Total_Item_Requests	1	1	0
Patient Flow: Reducing Delay in Healthcare Delivery	Springer US		SpringerLink	10.1007/978-0-387-33636-7	SN:10.1007/978-0-387-33636-7	978-0-387-33636-7	0884-8289			2006	Controlled	Total_Item_Investigations	2	2	0
Patient Flow: Reducing Delay in Healthcare Delivery	Springer US		SpringerLink	10.1007/978-0-387-33636-7	SN:10.1007/978-0-387-33636-7	978-0-387-33636-7	0884-8289			2006	Controlled	Unique_Item_Investigations	1	1	0
Patient Flow: Reducing Delay in Healthcare Delivery	Springer US		SpringerLink	10.1007/978-0-387-33636-7	SN:10.1007/978-0-387-33636-7	978-0-387-33636-7	0884-8289			2006	Controlled	Unique_Title_Requests	1	1	0
Peace, Justice and Strong Institutions	Springer International Publishing		SpringerLink	10.1007/978-3-319-71066-2	SN:10.1007/978-3-319-71066-2	978-3-319-71066-2	2523-7403	2523-7411		2021	Controlled	Unique_Title_Investigations	1	1	0
Peace, Justice and Strong Institutions	Springer International Publishing		SpringerLink	10.1007/978-3-319-71066-2	SN:10.1007/978-3-319-71066-2	978-3-319-71066-2	2523-7403	2523-7411		2021	Controlled	Total_Item_Investigations	2	2	0
Peace, Justice and Strong Institutions	Springer International Publishing		SpringerLink	10.1007/978-3-319-71066-2	SN:10.1007/978-3-319-71066-2	978-3-319-71066-2	2523-7403	2523-7411		2021	Controlled	Unique_Item_Investigations	1	1	0
Performing Korea	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-44491-2	SN:10.1057/978-1-137-44491-2	978-1-137-44491-2				2017	Controlled	Unique_Title_Investigations	2	2	0
Performing Korea	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-44491-2	SN:10.1057/978-1-137-44491-2	978-1-137-44491-2				2017	Controlled	Total_Item_Investigations	2	2	0
Performing Korea	Palgrave Macmillan UK		SpringerLink	10.1057/978-1-137-44491-2	SN:10.1057/978-1-137-44491-2	978-1-137-44491-2				2017	Controlled	Unique_Item_Investigations	2	2	0
Personenlexikon der Psychotherapie	Springer Vienna		SpringerLink	10.1007/3-211-29396-5	SN:10.1007/3-211-29396-5	978-3-211-29396-6				2005	Controlled	Unique_Title_Investigations	1	1	0
Personenlexikon der Psychotherapie	Springer Vienna		SpringerLink	10.1007/3-211-29396-5	SN:10.1007/3-211-29396-5	978-3-211-29396-6				2005	Controlled	Total_Item_Investigations	1	1	0
Personenlexikon der Psychotherapie	Springer Vienna		SpringerLink	10.1007/3-211-29396-5	SN:10.1007/3-211-29396-5	978-3-211-29396-6				2005	Controlled	Unique_Item_Investigations	1	1	0
Perspectives in Financial Therapy	Springer International Publishing		SpringerLink	10.1007/978-3-031-33362-0	SN:10.1007/978-3-031-33362-0	978-3-031-33362-0				2023	Controlled	Unique_Title_Investigations	1	1	0
Perspectives in Financial Therapy	Springer International Publishing		SpringerLink	10.1007/978-3-031-33362-0	SN:10.1007/978-3-031-33362-0	978-3-031-33362-0				2023	Controlled	Unique_Item_Requests	1	1	0
Perspectives in Financial Therapy	Springer International Publishing		SpringerLink	10.1007/978-3-031-33362-0	SN:10.1007/978-3-031-33362-0	978-3-031-33362-0				2023	Controlled	Total_Item_Requests	1	1	0
Perspectives in Financial Therapy	Springer International Publishing		SpringerLink	10.1007/978-3-031-33362-0	SN:10.1007/978-3-031-33362-0	978-3-031-33362-0				2023	Controlled	Total_Item_Investigations	1	1	0
Perspectives in Financial Therapy	Springer International Publishing		SpringerLink	10.1007/978-3-031-33362-0	SN:10.1007/978-3-031-33362-0	978-3-031-33362-0				2023	Controlled	Unique_Item_Investigations	1	1	0
Perspectives in Financial Therapy	Springer International Publishing		SpringerLink	10.1007/978-3-031-33362-0	SN:10.1007/978-3-031-33362-0	978-3-031-33362-0				2023	Controlled	Unique_Title_Requests	1	1	0
Philosophical Essay on Probabilities	Springer New York		SpringerLink	10.1007/978-1-4612-4184-3	SN:10.1007/978-1-4612-4184-3	978-1-4612-4184-3	0172-6315			1995	Controlled	Unique_Title_Investigations	1	1	0
Philosophical Essay on Probabilities	Springer New York		SpringerLink	10.1007/978-1-4612-4184-3	SN:10.1007/978-1-4612-4184-3	978-1-4612-4184-3	0172-6315			1995	Controlled	Total_Item_Investigations	3	3	0
Philosophical Essay on Probabilities	Springer New York		SpringerLink	10.1007/978-1-4612-4184-3	SN:10.1007/978-1-4612-4184-3	978-1-4612-4184-3	0172-6315			1995	Controlled	Unique_Item_Investigations	1	1	0
Philosophy as Practice in the Ecological Emergency	Springer International Publishing		SpringerLink	10.1007/978-3-030-94391-2	SN:10.1007/978-3-030-94391-2	978-3-030-94391-2	2523-3084	2523-3092		2023	Controlled	Unique_Title_Investigations	1	1	0
Philosophy as Practice in the Ecological Emergency	Springer International Publishing		SpringerLink	10.1007/978-3-030-94391-2	SN:10.1007/978-3-030-94391-2	978-3-030-94391-2	2523-3084	2523-3092		2023	Controlled	Total_Item_Investigations	2	2	0
Philosophy as Practice in the Ecological Emergency	Springer International Publishing		SpringerLink	10.1007/978-3-030-94391-2	SN:10.1007/978-3-030-94391-2	978-3-030-94391-2	2523-3084	2523-3092		2023	Controlled	Unique_Item_Investigations	1	1	0
Photonics	Springer International Publishing		SpringerLink	10.1007/978-3-319-26076-1	SN:10.1007/978-3-319-26076-1	978-3-319-26076-1				2016	Controlled	Unique_Title_Investigations	2	2	0
Photonics	Springer International Publishing		SpringerLink	10.1007/978-3-319-26076-1	SN:10.1007/978-3-319-26076-1	978-3-319-26076-1				2016	Controlled	Total_Item_Investigations	4	4	0
Photonics	Springer International Publishing		SpringerLink	10.1007/978-3-319-26076-1	SN:10.1007/978-3-319-26076-1	978-3-319-26076-1				2016	Controlled	Unique_Item_Investigations	2	2	0
Physical Modeling and Computational Techniques for Thermal and Fluid-dynamics	Springer International Publishing		SpringerLink	10.1007/978-3-030-79717-1	SN:10.1007/978-3-030-79717-1	978-3-030-79717-1	0941-5122	2192-063X		2022	Controlled	Unique_Title_Investigations	2	2	0
Physical Modeling and Computational Techniques for Thermal and Fluid-dynamics	Springer International Publishing		SpringerLink	10.1007/978-3-030-79717-1	SN:10.1007/978-3-030-79717-1	978-3-030-79717-1	0941-5122	2192-063X		2022	Controlled	Total_Item_Investigations	4	4	0
Physical Modeling and Computational Techniques for Thermal and Fluid-dynamics	Springer International Publishing		SpringerLink	10.1007/978-3-030-79717-1	SN:10.1007/978-3-030-79717-1	978-3-030-79717-1	0941-5122	2192-063X		2022	Controlled	Unique_Item_Investigations	2	2	0
Physical Virology	Springer International Publishing		SpringerLink	10.1007/978-3-030-14741-9	SN:10.1007/978-3-030-14741-9	978-3-030-14741-9	0065-2598	2214-8019		2019	Controlled	Unique_Title_Investigations	1	1	0
Physical Virology	Springer International Publishing		SpringerLink	10.1007/978-3-030-14741-9	SN:10.1007/978-3-030-14741-9	978-3-030-14741-9	0065-2598	2214-8019		2019	Controlled	Total_Item_Investigations	1	1	0
Physical Virology	Springer International Publishing		SpringerLink	10.1007/978-3-030-14741-9	SN:10.1007/978-3-030-14741-9	978-3-030-14741-9	0065-2598	2214-8019		2019	Controlled	Unique_Item_Investigations	1	1	0
Piaget and His School	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-46323-5	SN:10.1007/978-3-642-46323-5	978-3-642-46323-5	0172-6234			1976	Controlled	Unique_Title_Investigations	1	1	0
Piaget and His School	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-46323-5	SN:10.1007/978-3-642-46323-5	978-3-642-46323-5	0172-6234			1976	Controlled	Total_Item_Investigations	1	1	0
Piaget and His School	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-46323-5	SN:10.1007/978-3-642-46323-5	978-3-642-46323-5	0172-6234			1976	Controlled	Unique_Item_Investigations	1	1	0
Plant Genome Diversity Volume 1	Springer Vienna		SpringerLink	10.1007/978-3-7091-1130-7	SN:10.1007/978-3-7091-1130-7	978-3-7091-1130-7				2012	Controlled	Unique_Title_Investigations	2	2	0
Plant Genome Diversity Volume 1	Springer Vienna		SpringerLink	10.1007/978-3-7091-1130-7	SN:10.1007/978-3-7091-1130-7	978-3-7091-1130-7				2012	Controlled	Total_Item_Investigations	2	2	0
Plant Genome Diversity Volume 1	Springer Vienna		SpringerLink	10.1007/978-3-7091-1130-7	SN:10.1007/978-3-7091-1130-7	978-3-7091-1130-7				2012	Controlled	Unique_Item_Investigations	2	2	0
Policy, Experience and Change: Cross-Cultural Reflections on Inclusive Education	Springer Netherlands		SpringerLink	10.1007/978-1-4020-5119-7	SN:10.1007/978-1-4020-5119-7	978-1-4020-5119-7				2008	Controlled	Unique_Title_Investigations	1	1	0
Policy, Experience and Change: Cross-Cultural Reflections on Inclusive Education	Springer Netherlands		SpringerLink	10.1007/978-1-4020-5119-7	SN:10.1007/978-1-4020-5119-7	978-1-4020-5119-7				2008	Controlled	Unique_Item_Requests	1	1	0
