Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:12Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Sexual Harassment in the Workplace: Where Were the Unions?	SAGE Publications		SAGE Journals	10.1177/0160449X18809432						Total_Item_Requests	1	1	0
Sexual Harassment in the Workplace: Where Were the Unions?	SAGE Publications		SAGE Journals	10.1177/0160449X18809432						Total_Item_Investigations	1	1	0
Shades of digital deception: Self-presentation among men seeking men on locative dating apps	SAGE Publications		SAGE Journals	10.1177/13548565221102714						Unique_Item_Investigations	1	1	0
Shades of digital deception: Self-presentation among men seeking men on locative dating apps	SAGE Publications		SAGE Journals	10.1177/13548565221102714						Unique_Item_Requests	1	1	0
Shades of digital deception: Self-presentation among men seeking men on locative dating apps	SAGE Publications		SAGE Journals	10.1177/13548565221102714						Total_Item_Requests	1	1	0
Shades of digital deception: Self-presentation among men seeking men on locative dating apps	SAGE Publications		SAGE Journals	10.1177/13548565221102714						Total_Item_Investigations	1	1	0
Shame Resilience Theory: A Grounded Theory Study on Women and Shame	SAGE Publications		SAGE Journals	10.1606/1044-3894.3483						Unique_Item_Investigations	1	1	0
Shame Resilience Theory: A Grounded Theory Study on Women and Shame	SAGE Publications		SAGE Journals	10.1606/1044-3894.3483						Unique_Item_Requests	1	1	0
Shame Resilience Theory: A Grounded Theory Study on Women and Shame	SAGE Publications		SAGE Journals	10.1606/1044-3894.3483						Total_Item_Requests	1	1	0
Shame Resilience Theory: A Grounded Theory Study on Women and Shame	SAGE Publications		SAGE Journals	10.1606/1044-3894.3483						Total_Item_Investigations	1	1	0
Shared Identity Is Key to Effective Communication	SAGE Publications		SAGE Journals	10.1177/0146167214559709						Unique_Item_Investigations	1	1	0
Shared Identity Is Key to Effective Communication	SAGE Publications		SAGE Journals	10.1177/0146167214559709						Unique_Item_Requests	1	1	0
Shared Identity Is Key to Effective Communication	SAGE Publications		SAGE Journals	10.1177/0146167214559709						Total_Item_Requests	2	2	0
Shared Identity Is Key to Effective Communication	SAGE Publications		SAGE Journals	10.1177/0146167214559709						Total_Item_Investigations	2	2	0
Shared identity predicts enhanced health at a mass gathering	SAGE Publications		SAGE Journals	10.1177/1368430214556703						Unique_Item_Investigations	1	1	0
Shared identity predicts enhanced health at a mass gathering	SAGE Publications		SAGE Journals	10.1177/1368430214556703						Unique_Item_Requests	1	1	0
Shared identity predicts enhanced health at a mass gathering	SAGE Publications		SAGE Journals	10.1177/1368430214556703						Total_Item_Requests	1	1	0
Shared identity predicts enhanced health at a mass gathering	SAGE Publications		SAGE Journals	10.1177/1368430214556703						Total_Item_Investigations	1	1	0
Shipping and Western European Economic Growth in the Late Renaissance: Potential Connections1	SAGE Publications		SAGE Journals	10.1177/084387140601800205						Unique_Item_Investigations	1	1	0
Shipping and Western European Economic Growth in the Late Renaissance: Potential Connections1	SAGE Publications		SAGE Journals	10.1177/084387140601800205						Unique_Item_Requests	1	1	0
Shipping and Western European Economic Growth in the Late Renaissance: Potential Connections1	SAGE Publications		SAGE Journals	10.1177/084387140601800205						Total_Item_Requests	1	1	0
Shipping and Western European Economic Growth in the Late Renaissance: Potential Connections1	SAGE Publications		SAGE Journals	10.1177/084387140601800205						Total_Item_Investigations	2	2	0
Signs of left heart volume overload in severely anaemic cats	SAGE Publications		SAGE Journals	10.1016/j.jfms.2010.06.010						Unique_Item_Investigations	1	1	0
Signs of left heart volume overload in severely anaemic cats	SAGE Publications		SAGE Journals	10.1016/j.jfms.2010.06.010						Total_Item_Investigations	1	1	0
Simulation With Standardized Patients Designed as Interventions to Develop Nursing Students’ Cultural Competence: A Systematic Review	SAGE Publications		SAGE Journals	10.1177/10436596211023968						Unique_Item_Investigations	2	2	0
Simulation With Standardized Patients Designed as Interventions to Develop Nursing Students’ Cultural Competence: A Systematic Review	SAGE Publications		SAGE Journals	10.1177/10436596211023968						Unique_Item_Requests	2	2	0
Simulation With Standardized Patients Designed as Interventions to Develop Nursing Students’ Cultural Competence: A Systematic Review	SAGE Publications		SAGE Journals	10.1177/10436596211023968						Total_Item_Requests	3	3	0
Simulation With Standardized Patients Designed as Interventions to Develop Nursing Students’ Cultural Competence: A Systematic Review	SAGE Publications		SAGE Journals	10.1177/10436596211023968						Total_Item_Investigations	3	3	0
Singing lessons as a path to well-being in later life	SAGE Publications		SAGE Journals	10.1177/03057356211030992						Unique_Item_Investigations	1	1	0
Singing lessons as a path to well-being in later life	SAGE Publications		SAGE Journals	10.1177/03057356211030992						Unique_Item_Requests	1	1	0
Singing lessons as a path to well-being in later life	SAGE Publications		SAGE Journals	10.1177/03057356211030992						Total_Item_Requests	1	1	0
Singing lessons as a path to well-being in later life	SAGE Publications		SAGE Journals	10.1177/03057356211030992						Total_Item_Investigations	1	1	0
Sinonasal aspergillosis in a British Shorthair cat in the UK	SAGE Publications		SAGE Journals	10.1177/2055116916653775						Unique_Item_Investigations	1	1	0
Sinonasal aspergillosis in a British Shorthair cat in the UK	SAGE Publications		SAGE Journals	10.1177/2055116916653775						Unique_Item_Requests	1	1	0
Sinonasal aspergillosis in a British Shorthair cat in the UK	SAGE Publications		SAGE Journals	10.1177/2055116916653775						Total_Item_Requests	1	1	0
Sinonasal aspergillosis in a British Shorthair cat in the UK	SAGE Publications		SAGE Journals	10.1177/2055116916653775						Total_Item_Investigations	1	1	0
Sisters at sea: Travel experiences of missionary sisters to the Dutch East Indies and Indonesia in the nineteenth and twentieth centuries *	SAGE Publications		SAGE Journals	10.1177/08438714231218525						Unique_Item_Investigations	3	3	0
Sisters at sea: Travel experiences of missionary sisters to the Dutch East Indies and Indonesia in the nineteenth and twentieth centuries *	SAGE Publications		SAGE Journals	10.1177/08438714231218525						Unique_Item_Requests	3	3	0
Sisters at sea: Travel experiences of missionary sisters to the Dutch East Indies and Indonesia in the nineteenth and twentieth centuries *	SAGE Publications		SAGE Journals	10.1177/08438714231218525						Total_Item_Requests	9	9	0
Sisters at sea: Travel experiences of missionary sisters to the Dutch East Indies and Indonesia in the nineteenth and twentieth centuries *	SAGE Publications		SAGE Journals	10.1177/08438714231218525						Total_Item_Investigations	9	9	0
Social and Relational Aspects of Comprehending in One Fourth Grader’s Unaided and Illustration-Aided Picturebook Retellings Retelling as Co-Authoring	SAGE Publications		SAGE Journals	10.1177/1086296X16684583						Unique_Item_Investigations	1	1	0
Social and Relational Aspects of Comprehending in One Fourth Grader’s Unaided and Illustration-Aided Picturebook Retellings Retelling as Co-Authoring	SAGE Publications		SAGE Journals	10.1177/1086296X16684583						Unique_Item_Requests	1	1	0
Social and Relational Aspects of Comprehending in One Fourth Grader’s Unaided and Illustration-Aided Picturebook Retellings Retelling as Co-Authoring	SAGE Publications		SAGE Journals	10.1177/1086296X16684583						Total_Item_Requests	2	2	0
Social and Relational Aspects of Comprehending in One Fourth Grader’s Unaided and Illustration-Aided Picturebook Retellings Retelling as Co-Authoring	SAGE Publications		SAGE Journals	10.1177/1086296X16684583						Total_Item_Investigations	2	2	0
Social construction, evolution and cultural universals	SAGE Publications		SAGE Journals	10.1177/1354067X14542524						Unique_Item_Investigations	1	1	0
Social construction, evolution and cultural universals	SAGE Publications		SAGE Journals	10.1177/1354067X14542524						Unique_Item_Requests	1	1	0
Social construction, evolution and cultural universals	SAGE Publications		SAGE Journals	10.1177/1354067X14542524						Total_Item_Requests	1	1	0
Social construction, evolution and cultural universals	SAGE Publications		SAGE Journals	10.1177/1354067X14542524						Total_Item_Investigations	1	1	0
Social Media and Teens: A Needs Assessment Exploring the Potential Role of Social Media in Promoting Health	SAGE Publications		SAGE Journals	10.1177/2056305119886025						Unique_Item_Investigations	1	1	0
Social Media and Teens: A Needs Assessment Exploring the Potential Role of Social Media in Promoting Health	SAGE Publications		SAGE Journals	10.1177/2056305119886025						Unique_Item_Requests	1	1	0
Social Media and Teens: A Needs Assessment Exploring the Potential Role of Social Media in Promoting Health	SAGE Publications		SAGE Journals	10.1177/2056305119886025						Total_Item_Requests	2	2	0
Social Media and Teens: A Needs Assessment Exploring the Potential Role of Social Media in Promoting Health	SAGE Publications		SAGE Journals	10.1177/2056305119886025						Total_Item_Investigations	2	2	0
Social Media Awareness and Implications in Nursing Leadership A Pilot Professional Meeting Campaign	SAGE Publications		SAGE Journals	10.1177/1527154417698143						Unique_Item_Investigations	3	3	0
Social Media Awareness and Implications in Nursing Leadership A Pilot Professional Meeting Campaign	SAGE Publications		SAGE Journals	10.1177/1527154417698143						Unique_Item_Requests	3	3	0
Social Media Awareness and Implications in Nursing Leadership A Pilot Professional Meeting Campaign	SAGE Publications		SAGE Journals	10.1177/1527154417698143						Total_Item_Requests	4	4	0
Social Media Awareness and Implications in Nursing Leadership A Pilot Professional Meeting Campaign	SAGE Publications		SAGE Journals	10.1177/1527154417698143						Total_Item_Investigations	4	4	0
Social psychological accounts of peer emotion transfer in EFL classrooms: A doubly latent multilevel analysis	SAGE Publications		SAGE Journals	10.1177/13621688211011513						Unique_Item_Investigations	1	1	0
Social psychological accounts of peer emotion transfer in EFL classrooms: A doubly latent multilevel analysis	SAGE Publications		SAGE Journals	10.1177/13621688211011513						Unique_Item_Requests	1	1	0
Social psychological accounts of peer emotion transfer in EFL classrooms: A doubly latent multilevel analysis	SAGE Publications		SAGE Journals	10.1177/13621688211011513						Total_Item_Requests	1	1	0
Social psychological accounts of peer emotion transfer in EFL classrooms: A doubly latent multilevel analysis	SAGE Publications		SAGE Journals	10.1177/13621688211011513						Total_Item_Investigations	1	1	0
Sociometric Status and Adjustment in Middle School: A Longitudinal Study	SAGE Publications		SAGE Journals	10.1177/0272431602239128						Unique_Item_Investigations	1	1	0
Sociometric Status and Adjustment in Middle School: A Longitudinal Study	SAGE Publications		SAGE Journals	10.1177/0272431602239128						Unique_Item_Requests	1	1	0
Sociometric Status and Adjustment in Middle School: A Longitudinal Study	SAGE Publications		SAGE Journals	10.1177/0272431602239128						Total_Item_Requests	1	1	0
Sociometric Status and Adjustment in Middle School: A Longitudinal Study	SAGE Publications		SAGE Journals	10.1177/0272431602239128						Total_Item_Investigations	1	1	0
Somali Refugee Women’s Cultural Beliefs and Practices Around Pregnancy and Childbirth	SAGE Publications		SAGE Journals	10.1177/10436596221085299						Unique_Item_Investigations	3	3	0
Somali Refugee Women’s Cultural Beliefs and Practices Around Pregnancy and Childbirth	SAGE Publications		SAGE Journals	10.1177/10436596221085299						Unique_Item_Requests	3	3	0
Somali Refugee Women’s Cultural Beliefs and Practices Around Pregnancy and Childbirth	SAGE Publications		SAGE Journals	10.1177/10436596221085299						Total_Item_Requests	3	3	0
Somali Refugee Women’s Cultural Beliefs and Practices Around Pregnancy and Childbirth	SAGE Publications		SAGE Journals	10.1177/10436596221085299						Total_Item_Investigations	3	3	0
Somewhere Between a Stopwatch and a Recording Device: Ethnographic Reflections From the Pool	SAGE Publications		SAGE Journals	10.1177/08912416231200642						Unique_Item_Investigations	1	1	0
Somewhere Between a Stopwatch and a Recording Device: Ethnographic Reflections From the Pool	SAGE Publications		SAGE Journals	10.1177/08912416231200642						Unique_Item_Requests	1	1	0
Somewhere Between a Stopwatch and a Recording Device: Ethnographic Reflections From the Pool	SAGE Publications		SAGE Journals	10.1177/08912416231200642						Total_Item_Requests	1	1	0
Somewhere Between a Stopwatch and a Recording Device: Ethnographic Reflections From the Pool	SAGE Publications		SAGE Journals	10.1177/08912416231200642						Total_Item_Investigations	1	1	0
Speaking Stata: Automating axis labels: Nice numbers and transformed scales	SAGE Publications		SAGE Journals	10.1177/1536867X221141058						Unique_Item_Investigations	1	1	0
Speaking Stata: Automating axis labels: Nice numbers and transformed scales	SAGE Publications		SAGE Journals	10.1177/1536867X221141058						Unique_Item_Requests	1	1	0
Speaking Stata: Automating axis labels: Nice numbers and transformed scales	SAGE Publications		SAGE Journals	10.1177/1536867X221141058						Total_Item_Requests	1	1	0
